"kommune","anlaegsbet","count","percentage_increase"
"Solrød","Tankanlæg",0,0
"Solrød","El-anlæg",0,0
"Solrød","Nødanlæg",0,0
"Solrød","Sportsanlæg",0,0
"Greve","Affaldsgrube",28,232.83212096663
"Greve","Batteri",2,207.897794941442
"Greve","Befæstning",13,852.872045788507
"Greve","Bosættelse, uspec undergruppe",22,164.866769292902
"Greve","Brandgrav (uspecificeret type)",4,46.3712252645145
"Greve","Bro",1,132.153432351922
"Greve","Brønd",3,123.35936474582
"Greve","Bygning",1,34.6963631810894
"Greve","Dige (mark)",1,368.025771679338
"Greve","Diverse anlæg og genstande, uspec undergruppe",17,475.36438144347
"Greve","Dyrkningsspor",5,927.160857893292
"Greve","Dysse eller jættestue",2,28.2156088583341
"Greve","Enkeltfund",38,60.7365112771885
"Greve","Fæstningsanlæg",2,659.975829188827
"Greve","Forrådshus",1,281.595660373694
"Greve","Gård",1,102.041359098062
"Greve","Genforeningssten",2,267.932598848364
"Greve","Gravgenstand",2,30.2920253835672
"Greve","Grøft (afvanding)",1,94.1665952742329
"Greve","Grube (uspecificeret funktion)",21,383.501178940509
"Greve","Handel",1,1224.84740798942
"Greve","Hegn/gærde",6,314.389622157255
"Greve","Hus (evt. med stald)",39,284.33519511315
"Greve","Ildsted",1,97.0896614255265
"Greve","Jordfæstegrav",12,151.918491358148
"Greve","Kilometersten",16,520.321012572203
"Greve","Kirke",4,196.012417002707
"Greve","Kirkegård",1,70.8776494483476
"Greve","Kogegrube",21,337.882712259583
"Greve","Kogegrubekompleks",2,849.742953064231
"Greve","Kulturlag",1,17.8841440642905
"Greve","Langhøj",2,48.3935542550749
"Greve","Marksystem",1,44.1166928997317
"Greve","Milepæl/-sten",2,133.113846125313
"Greve","Møntfund",4,74.5245936049411
"Greve","Ovnanlæg (uspecificeret)",1,557.225247323276
"Greve","Rundhøj",23,28.8301366252594
"Greve","Skelet",1,110.363922027252
"Greve","Skyttegrav",4,1587.71934224273
"Greve","Stejleplads",1,6559.71186301356
"Greve","Stenbygget grav",1,38.9541537448703
"Greve","Stenkiste",1,41.816129141057
"Greve","Stolpehul m. uvis funktion",10,837.377921760172
"Greve","Vej",1,81.6183698138007
"Greve","Vragdel",3,1155.1915448567
"Greve","Gravrøse",0,0
"Greve","Votivfund",0,0
"Greve","Brandplet",0,0
"Greve","Bautasten",0,0
"Greve","Gravsten",0,0
"Greve","Skåltegn",0,0
"Greve","Brandgrav i stenkiste",0,0
"Greve","Depotfund",0,0
"Greve","Baunehøj",0,0
"Greve","Tro og tradition, uspec undergruppe",0,0
"Greve","Højsagn",0,0
"Greve","Begravelse, uspec undergruppe",0,0
"Greve","Helleristning/billedsten",0,0
"Greve","Stenlægning/Stensamling",0,0
"Greve","Markrøse",0,0
"Greve","Mindesmærke",0,0
"Greve","Runesten",0,0
"Greve","Borg/Voldsted",0,0
"Greve","Begivenhed",0,0
"Greve","Jern",0,0
"Greve","Stensætning",0,0
"Greve","Urnegrav (uspecificeret type)",0,0
"Greve","Husmandssted",0,0
"Greve","Forsvarsvold",0,0
"Greve","Værksted",0,0
"Greve","Brandgrav i trækiste",0,0
"Greve","Vejmærke",0,0
"Greve","Hulvej",0,0
"Greve","Brolægning",0,0
"Greve","Tekstil",0,0
"Greve","Sagnsten",0,0
"Greve","Rettersted",0,0
"Greve","Vrag",0,0
"Greve","Voldgrav",0,0
"Greve","Skibssætning",0,0
"Greve","Navnetræ",0,0
"Greve","Stenlægning/stensamling",0,0
"Greve","Sømærke",0,0
"Greve","Moselig",0,0
"Greve","Flinthuggeplads",0,0
"Greve","Vindmølle",0,0
"Greve","Dyreben",0,0
"Greve","Indskrift",0,0
"Greve","Fiskebod",0,0
"Greve","Kors",0,0
"Greve","Lystanlæg",0,0
"Greve","Skelsten (offentlig administration)",0,0
"Greve","Ligbrændingsplads",0,0
"Greve","Begravelsesplads",0,0
"Greve","Kirkeinventar",0,0
"Greve","Tingsted",0,0
"Greve","Varslingsstation",0,0
"Greve","Kultanlæg",0,0
"Greve","Stammekiste",0,0
"Greve","Metal",0,0
"Greve","Kunstigt anlæg",0,0
"Greve","Jættestue med bikammer",0,0
"Greve","Skaldynge",0,0
"Greve","Stenrække",0,0
"Greve","Fiskedam",0,0
"Greve","Dysse",0,0
"Greve","Jættestue",0,0
"Greve","Vadested",0,0
"Greve","Klokkestabel/-tårn",0,0
"Greve","Skanse",0,0
"Greve","Helligkilde",0,0
"Greve","Plankekiste",0,0
"Greve","Tegl",0,0
"Greve","Kildeanlæg",0,0
"Greve","Pælerække (uspecificeret)",0,0
"Greve","Båd-/skibsgrav",0,0
"Greve","Køretøj",0,0
"Greve","Vogndel",0,0
"Greve","Brændsel",0,0
"Greve","Urnegrav (stenomsat)",0,0
"Greve","Vandmølle",0,0
"Greve","Dødehus",0,0
"Greve","Urnebrandgrube",0,0
"Greve","Skel (ejendom)",0,0
"Greve","Klosteranlæg",0,0
"Greve","Grøft (skel)",0,0
"Greve","Herregårdsanlæg/Slot",0,0
"Greve","Risvej",0,0
"Greve","Ødekirke",0,0
"Greve","Ødekirkegård",0,0
"Greve","Dige (kirkegård)",0,0
"Greve","Kammergrav",0,0
"Greve","Militærvæsen, uspec undergruppe",0,0
"Greve","Lejrplads",0,0
"Greve","Overvågningsanlæg",0,0
"Greve","Vejkiste",0,0
"Greve","Grubehus",0,0
"Greve","Transport, uspec undergruppe",0,0
"Greve","Kogestensrøse",0,0
"Greve","Kalk",0,0
"Greve","Fyldskifte (uspecificeret)",0,0
"Greve","Bygningssten",0,0
"Greve","Indsamling-/jagtplads",0,0
"Greve","Stendyngegrav",0,0
"Greve","Læder/skind",0,0
"Greve","Levnedsmidler",0,0
"Greve","Troldebakke",0,0
"Greve","Kanal",0,0
"Greve","Dæmning (uspecificeret)",0,0
"Greve","Trædesten",0,0
"Greve","Forsamlingsplads",0,0
"Greve","Vandbeholder/Vandtårn",0,0
"Greve","Fiskegård",0,0
"Greve","Ben/Horn",0,0
"Greve","Glas",0,0
"Greve","Fangstgrube",0,0
"Greve","Kælderanlæg",0,0
"Greve","Primær fødeerhverv, uspec undergruppe",0,0
"Greve","Plankevej",0,0
"Greve","Rådhus",0,0
"Greve","Markhegn",0,0
"Greve","Ler",0,0
"Greve","Lade",0,0
"Greve","Dyrefold",0,0
"Greve","Keramik",0,0
"Greve","Flintmine",0,0
"Greve","Øvelsesområde",0,0
"Greve","Luftværnsanlæg",0,0
"Greve","Social og samfund, uspec undergruppe",0,0
"Greve","Skole",0,0
"Greve","Rituelle pløjespor",0,0
"Greve","Vejdæmning",0,0
"Greve","Landingsplads",0,0
"Greve","Udflyttergård",0,0
"Greve","Sekundær subsistens/produktion, uspec undergruppe",0,0
"Greve","Kapel",0,0
"Greve","Skibsbro",0,0
"Greve","Kampplads",0,0
"Greve","Dige (uspecificeret)",0,0
"Greve","Skelsten (ejendom)",0,0
"Greve","Kirkelade",0,0
"Greve","Beskyttelsesanlæg",0,0
"Greve","Vandværk",0,0
"Greve","Skel (uspecificeret)",0,0
"Greve","Benhob",0,0
"Greve","Grøft (kirkegård)",0,0
"Greve","Tuegrav",0,0
"Greve","Hjulspor",0,0
"Greve","Fattiggård",0,0
"Greve","Bådhus",0,0
"Greve","Kultanlæg med palisader",0,0
"Greve","Vildtbaneafmærkning",0,0
"Greve","Skel (offentlig administration)",0,0
"Greve","Bageovn",0,0
"Greve","Hovedbygning",0,0
"Greve","Tørv",0,0
"Greve","Musling- og østersskaller",0,0
"Greve","Dambrug",0,0
"Greve","Trækul",0,0
"Greve","Kultanlæg med systemgrøfter",0,0
"Greve","Kommunikationsanlæg",0,0
"Greve","Fyr",0,0
"Greve","Jordfæste på træunderlag",0,0
"Greve","Mølledam",0,0
"Greve","Mølledæmning",0,0
"Greve","Vandfyldt grav",0,0
"Greve","Dyregrav",0,0
"Greve","Krigergrav",0,0
"Greve","Stenbrud",0,0
"Greve","Fartøj",0,0
"Greve","Kartoffelkule",0,0
"Greve","Platform for hus eller gård",0,0
"Greve","Modstandskampen",0,0
"Greve","Have",0,0
"Greve","Røse",0,0
"Greve","Skelsten (uspecificeret)",0,0
"Greve","Dræn",0,0
"Greve","Staldbygning",0,0
"Greve","Dige (skov)",0,0
"Greve","Sagntræ",0,0
"Greve","Trævarer",0,0
"Greve","Kampanlæg",0,0
"Greve","Park",0,0
"Greve","Led",0,0
"Greve","Fortøjningspæl",0,0
"Greve","Pesttjørn",0,0
"Greve","Møllekanal",0,0
"Greve","Dansehøj",0,0
"Greve","Sejlspærring",0,0
"Greve","Skovbrug",0,0
"Greve","Hospital",0,0
"Greve","Havn",0,0
"Greve","Vandledning",0,0
"Greve","Kildeblok",0,0
"Greve","Anker",0,0
"Greve","Drivvej",0,0
"Greve","Vandingsanlæg",0,0
"Greve","Embedsbolig",0,0
"Greve","Fiskeplads",0,0
"Greve","Sten- og grenkast",0,0
"Greve","Båd-/skibsværft",0,0
"Greve","Hulbælte",0,0
"Greve","Grus",0,0
"Greve","Kirkestald",0,0
"Greve","Præstegård",0,0
"Greve","Kloak",0,0
"Greve","Kystsikring",0,0
"Greve","Sarkofag",0,0
"Greve","Kro",0,0
"Greve","Hørtørringsanlæg",0,0
"Greve","Afløbsrende",0,0
"Greve","Bolværk",0,0
"Greve","Bom",0,0
"Greve","Toldsted",0,0
"Greve","Gravkapel",0,0
"Greve","Sti",0,0
"Greve","Latrin og toilet",0,0
"Greve","Milepælhøj",0,0
"Greve","Dige (amt/sogn)",0,0
"Greve","Industrianlæg",0,0
"Greve","Kaserne",0,0
"Greve","Saltudvinding",0,0
"Greve","Pakhus",0,0
"Greve","Gadekær",0,0
"Greve","Bedding",0,0
"Greve","Muret grav",0,0
"Greve","Mole",0,0
"Greve","Hestemølle",0,0
"Greve","Dige (kystsikring)",0,0
"Greve","Perlefremstilling",0,0
"Greve","Dige (ejerlav)",0,0
"Greve","Varmeanlæg",0,0
"Greve","Fængsel",0,0
"Greve","Sprøjtehus",0,0
"Greve","Dige (herregård)",0,0
"Greve","Skulptur",0,0
"Greve","Teater",0,0
"Greve","Jernbaneanlæg",0,0
"Greve","Majtræ",0,0
"Greve","Færgested",0,0
"Greve","Gårdsplads",0,0
"Greve","Spang",0,0
"Greve","Luftfartøj",0,0
"Greve","Søfort",0,0
"Greve","Tovværk",0,0
"Greve","Gartneri",0,0
"Greve","Flådebase/-havn",0,0
"Greve","Militærdepot",0,0
"Greve","Fontæne",0,0
"Greve","Rørledning",0,0
"Greve","Kisteløs begravelse (jordfæste)",0,0
"Greve","Stenhuggeri",0,0
"Greve","Anlæg afventer klassifikation",0,0
"Greve","Pinsebod",0,0
"Greve","Stademærke",0,0
"Greve","Jagthytte",0,0
"Greve","Krypt",0,0
"Greve","Brunkulsleje",0,0
"Greve","Gangareal",0,0
"Greve","Vandpumpe",0,0
"Greve","Missionshus",0,0
"Greve","Naturgas",0,0
"Greve","Replica",0,0
"Greve","Kommandoanlæg",0,0
"Greve","Bådplads i vandkant/Kås",0,0
"Greve","Korntørreovn",0,0
"Greve","Sejlløb",0,0
"Greve","Dige (udskiftning)",0,0
"Greve","Korntørreanlæg",0,0
"Greve","Badehus",0,0
"Greve","Arbejderbolig",0,0
"Greve","Flyvestation",0,0
"Greve","Kag",0,0
"Greve","Papir",0,0
"Greve","Domhus",0,0
"Greve","Administrationsbygning",0,0
"Greve","Tankanlæg",0,0
"Greve","El-anlæg",0,0
"Greve","Nødanlæg",0,0
"Greve","Sportsanlæg",0,0
"Holbæk","Affaldsgrube",158,76.8547133292479
"Holbæk","Anlæg afventer klassifikation",1,622.940153437883
"Holbæk","Baunehøj",1,15.0692375334237
"Holbæk","Bautasten",1,14.6027502529002
"Holbæk","Begivenhed",1,78.4138045205478
"Holbæk","Begravelse, uspec undergruppe",2,6.90255100250355
"Holbæk","Begravelsesplads",1,14.7100576778954
"Holbæk","Benhob",1,208.750659171335
"Holbæk","Borg/Voldsted",14,80.4752059804366
"Holbæk","Bosættelse, uspec undergruppe",94,41.2066071661395
"Holbæk","Brandgrav (uspecificeret type)",86,58.3197412307523
"Holbæk","Brandgrav i stenkiste",5,79.2907136825821
"Holbæk","Brandplet",1,7.86763926649053
"Holbæk","Bro",16,123.687834765409
"Holbæk","Brolægning",4,36.9637709839615
"Holbæk","Brønd",16,38.4857016875529
"Holbæk","Bygning",19,38.562582728094
"Holbæk","Bygningssten",2,102.734707236884
"Holbæk","Dæmning (uspecificeret)",1,22.8539673487693
"Holbæk","Depotfund",26,131.143719316491
"Holbæk","Dige (kirkegård)",1,67.6894678559103
"Holbæk","Dige (mark)",1,21.5281538789636
"Holbæk","Dige (uspecificeret)",1,79.0569152289734
"Holbæk","Diverse anlæg og genstande, uspec undergruppe",16,26.1713578451689
"Holbæk","Dræn",2,393.166227309579
"Holbæk","Dyreben",38,343.026936206044
"Holbæk","Dyregrav",1,348.030760653447
"Holbæk","Dyrkningsspor",1,10.8470999344415
"Holbæk","Dysse",65,276.008078519076
"Holbæk","Dysse eller jættestue",147,121.31243564589
"Holbæk","Enkeltfund",3353,313.493366862064
"Holbæk","Færgested",2,502.107714011115
"Holbæk","Fiskegård",2,250.556537635012
"Holbæk","Fiskeplads",16,2267.98941172049
"Holbæk","Fyldskifte (uspecificeret)",4,53.8614617152031
"Holbæk","Gård",2,11.9380883064663
"Holbæk","Gårdsplads",1,789.628349602551
"Holbæk","Genforeningssten",4,31.3461429121
"Holbæk","Gravgenstand",44,38.9833852594552
"Holbæk","Gravrøse",30,117.873593396082
"Holbæk","Grøft (skel)",1,13.0688151549099
"Holbæk","Grube (uspecificeret funktion)",29,30.9794685747061
"Holbæk","Grubehus",3,22.922553135605
"Holbæk","Grus",1,409.403626707479
"Holbæk","Handel",2,143.29813565568
"Holbæk","Hegn/gærde",7,21.4557425014312
"Holbæk","Helleristning/billedsten",4,70.6646981300497
"Holbæk","Helligkilde",3,72.6574881118678
"Holbæk","Herregårdsanlæg/Slot",3,52.4162763473149
"Holbæk","Højsagn",2,24.7235333673055
"Holbæk","Hørtørringsanlæg",1,85.0104453254027
"Holbæk","Hulvej",1,3.19185027590836
"Holbæk","Hus (evt. med stald)",48,20.4708467709726
"Holbæk","Ildsted",29,164.702253564853
"Holbæk","Jern",7,41.2032146020141
"Holbæk","Jordfæstegrav",104,77.0178319727055
"Holbæk","Kapel",1,33.8275164964344
"Holbæk","Keramik",1,38.0573130997324
"Holbæk","Kildeblok",1,509.105425315563
"Holbæk","Kilometersten",6,11.4138244728067
"Holbæk","Kirke",19,54.4635255210286
"Holbæk","Kirkegård",9,37.3147359557602
"Holbæk","Kisteløs begravelse (jordfæste)",1,161.371897665538
"Holbæk","Kloak",1,234.643287074799
"Holbæk","Kogegrube",127,119.530560209268
"Holbæk","Kogegrubekompleks",1,24.8534185087869
"Holbæk","Krigergrav",2,24.1476116845786
"Holbæk","Krypt",1,144.118055948784
"Holbæk","Kultanlæg",3,57.9669703117286
"Holbæk","Kultanlæg med palisader",1,156.864142167959
"Holbæk","Kultanlæg med systemgrøfter",2,497.002101807599
"Holbæk","Kulturlag",68,71.1386516449296
"Holbæk","Kunstigt anlæg",3,94.1966307808511
"Holbæk","Kystsikring",1,674.468903208688
"Holbæk","Langhøj",68,96.2487269627222
"Holbæk","Ler",1,62.4216840685269
"Holbæk","Lystanlæg",1,42.2839698827238
"Holbæk","Markrøse",1,17.0013675908252
"Holbæk","Marksystem",1,2.58066425359995
"Holbæk","Metal",6,56.550168950194
"Holbæk","Milepæl/-sten",11,42.8266869016124
"Holbæk","Møntfund",68,74.1100480456816
"Holbæk","Ovnanlæg (uspecificeret)",2,65.1912544867712
"Holbæk","Rundhøj",426,31.2361155413096
"Holbæk","Sagnsten",4,110.763632748937
"Holbæk","Sekundær subsistens/produktion, uspec undergruppe",2,199.289758258383
"Holbæk","Skaldynge",66,390.19347719159
"Holbæk","Skåltegn",12,44.6658301519508
"Holbæk","Skanse",2,7.31617422422959
"Holbæk","Skelet",31,200.132387584318
"Holbæk","Stenbygget grav",33,75.1962652049731
"Holbæk","Stenkiste",38,92.9514099765681
"Holbæk","Stenlægning/stensamling",1,13.4804039991679
"Holbæk","Stenlægning/Stensamling",7,46.5167709374896
"Holbæk","Stenrække",3,103.554929342337
"Holbæk","Stensætning",7,49.4823490623779
"Holbæk","Stolpehul m. uvis funktion",16,78.3736450726908
"Holbæk","Tegl",2,33.3838366851516
"Holbæk","Tro og tradition, uspec undergruppe",4,60.6591975212106
"Holbæk","Troldebakke",1,569.953463113775
"Holbæk","Urnegrav (uspecificeret type)",4,21.6083958983192
"Holbæk","Vadested",4,112.491530490287
"Holbæk","Vandfyldt grav",1,105.853821473164
"Holbæk","Vej",3,14.323123215126
"Holbæk","Vejkiste",1,15.801337875329
"Holbæk","Vejmærke",1,57.929142749221
"Holbæk","Vindmølle",1,13.0615862335451
"Holbæk","Vogndel",1,23.3892368392769
"Holbæk","Voldgrav",5,39.1863705190111
"Holbæk","Votivfund",48,170.702672671144
"Holbæk","Vrag",13,142.294870973278
"Holbæk","Vragdel",3,67.5744560601623
"Holbæk","Gravsten",0,0
"Holbæk","Grøft (afvanding)",0,0
"Holbæk","Mindesmærke",0,0
"Holbæk","Runesten",0,0
"Holbæk","Husmandssted",0,0
"Holbæk","Forsvarsvold",0,0
"Holbæk","Værksted",0,0
"Holbæk","Brandgrav i trækiste",0,0
"Holbæk","Tekstil",0,0
"Holbæk","Rettersted",0,0
"Holbæk","Skibssætning",0,0
"Holbæk","Navnetræ",0,0
"Holbæk","Sømærke",0,0
"Holbæk","Moselig",0,0
"Holbæk","Flinthuggeplads",0,0
"Holbæk","Indskrift",0,0
"Holbæk","Fiskebod",0,0
"Holbæk","Skyttegrav",0,0
"Holbæk","Kors",0,0
"Holbæk","Skelsten (offentlig administration)",0,0
"Holbæk","Ligbrændingsplads",0,0
"Holbæk","Kirkeinventar",0,0
"Holbæk","Tingsted",0,0
"Holbæk","Varslingsstation",0,0
"Holbæk","Stammekiste",0,0
"Holbæk","Jættestue med bikammer",0,0
"Holbæk","Fiskedam",0,0
"Holbæk","Jættestue",0,0
"Holbæk","Klokkestabel/-tårn",0,0
"Holbæk","Plankekiste",0,0
"Holbæk","Kildeanlæg",0,0
"Holbæk","Pælerække (uspecificeret)",0,0
"Holbæk","Båd-/skibsgrav",0,0
"Holbæk","Køretøj",0,0
"Holbæk","Brændsel",0,0
"Holbæk","Urnegrav (stenomsat)",0,0
"Holbæk","Vandmølle",0,0
"Holbæk","Dødehus",0,0
"Holbæk","Befæstning",0,0
"Holbæk","Urnebrandgrube",0,0
"Holbæk","Skel (ejendom)",0,0
"Holbæk","Klosteranlæg",0,0
"Holbæk","Risvej",0,0
"Holbæk","Ødekirke",0,0
"Holbæk","Ødekirkegård",0,0
"Holbæk","Kammergrav",0,0
"Holbæk","Militærvæsen, uspec undergruppe",0,0
"Holbæk","Lejrplads",0,0
"Holbæk","Overvågningsanlæg",0,0
"Holbæk","Transport, uspec undergruppe",0,0
"Holbæk","Kogestensrøse",0,0
"Holbæk","Kalk",0,0
"Holbæk","Indsamling-/jagtplads",0,0
"Holbæk","Stendyngegrav",0,0
"Holbæk","Læder/skind",0,0
"Holbæk","Levnedsmidler",0,0
"Holbæk","Kanal",0,0
"Holbæk","Trædesten",0,0
"Holbæk","Forsamlingsplads",0,0
"Holbæk","Vandbeholder/Vandtårn",0,0
"Holbæk","Ben/Horn",0,0
"Holbæk","Glas",0,0
"Holbæk","Fangstgrube",0,0
"Holbæk","Kælderanlæg",0,0
"Holbæk","Primær fødeerhverv, uspec undergruppe",0,0
"Holbæk","Plankevej",0,0
"Holbæk","Rådhus",0,0
"Holbæk","Markhegn",0,0
"Holbæk","Lade",0,0
"Holbæk","Dyrefold",0,0
"Holbæk","Flintmine",0,0
"Holbæk","Øvelsesområde",0,0
"Holbæk","Luftværnsanlæg",0,0
"Holbæk","Social og samfund, uspec undergruppe",0,0
"Holbæk","Skole",0,0
"Holbæk","Rituelle pløjespor",0,0
"Holbæk","Fæstningsanlæg",0,0
"Holbæk","Vejdæmning",0,0
"Holbæk","Batteri",0,0
"Holbæk","Landingsplads",0,0
"Holbæk","Udflyttergård",0,0
"Holbæk","Skibsbro",0,0
"Holbæk","Kampplads",0,0
"Holbæk","Skelsten (ejendom)",0,0
"Holbæk","Kirkelade",0,0
"Holbæk","Beskyttelsesanlæg",0,0
"Holbæk","Vandværk",0,0
"Holbæk","Skel (uspecificeret)",0,0
"Holbæk","Grøft (kirkegård)",0,0
"Holbæk","Tuegrav",0,0
"Holbæk","Hjulspor",0,0
"Holbæk","Fattiggård",0,0
"Holbæk","Bådhus",0,0
"Holbæk","Vildtbaneafmærkning",0,0
"Holbæk","Skel (offentlig administration)",0,0
"Holbæk","Bageovn",0,0
"Holbæk","Hovedbygning",0,0
"Holbæk","Tørv",0,0
"Holbæk","Musling- og østersskaller",0,0
"Holbæk","Dambrug",0,0
"Holbæk","Trækul",0,0
"Holbæk","Kommunikationsanlæg",0,0
"Holbæk","Fyr",0,0
"Holbæk","Jordfæste på træunderlag",0,0
"Holbæk","Mølledam",0,0
"Holbæk","Mølledæmning",0,0
"Holbæk","Stenbrud",0,0
"Holbæk","Fartøj",0,0
"Holbæk","Kartoffelkule",0,0
"Holbæk","Platform for hus eller gård",0,0
"Holbæk","Modstandskampen",0,0
"Holbæk","Have",0,0
"Holbæk","Røse",0,0
"Holbæk","Skelsten (uspecificeret)",0,0
"Holbæk","Staldbygning",0,0
"Holbæk","Dige (skov)",0,0
"Holbæk","Forrådshus",0,0
"Holbæk","Sagntræ",0,0
"Holbæk","Trævarer",0,0
"Holbæk","Kampanlæg",0,0
"Holbæk","Park",0,0
"Holbæk","Led",0,0
"Holbæk","Fortøjningspæl",0,0
"Holbæk","Pesttjørn",0,0
"Holbæk","Møllekanal",0,0
"Holbæk","Dansehøj",0,0
"Holbæk","Sejlspærring",0,0
"Holbæk","Skovbrug",0,0
"Holbæk","Hospital",0,0
"Holbæk","Havn",0,0
"Holbæk","Vandledning",0,0
"Holbæk","Anker",0,0
"Holbæk","Drivvej",0,0
"Holbæk","Vandingsanlæg",0,0
"Holbæk","Embedsbolig",0,0
"Holbæk","Stejleplads",0,0
"Holbæk","Sten- og grenkast",0,0
"Holbæk","Båd-/skibsværft",0,0
"Holbæk","Hulbælte",0,0
"Holbæk","Kirkestald",0,0
"Holbæk","Præstegård",0,0
"Holbæk","Sarkofag",0,0
"Holbæk","Kro",0,0
"Holbæk","Afløbsrende",0,0
"Holbæk","Bolværk",0,0
"Holbæk","Bom",0,0
"Holbæk","Toldsted",0,0
"Holbæk","Gravkapel",0,0
"Holbæk","Sti",0,0
"Holbæk","Latrin og toilet",0,0
"Holbæk","Milepælhøj",0,0
"Holbæk","Dige (amt/sogn)",0,0
"Holbæk","Industrianlæg",0,0
"Holbæk","Kaserne",0,0
"Holbæk","Saltudvinding",0,0
"Holbæk","Pakhus",0,0
"Holbæk","Gadekær",0,0
"Holbæk","Bedding",0,0
"Holbæk","Muret grav",0,0
"Holbæk","Mole",0,0
"Holbæk","Hestemølle",0,0
"Holbæk","Dige (kystsikring)",0,0
"Holbæk","Perlefremstilling",0,0
"Holbæk","Dige (ejerlav)",0,0
"Holbæk","Varmeanlæg",0,0
"Holbæk","Fængsel",0,0
"Holbæk","Sprøjtehus",0,0
"Holbæk","Dige (herregård)",0,0
"Holbæk","Skulptur",0,0
"Holbæk","Teater",0,0
"Holbæk","Jernbaneanlæg",0,0
"Holbæk","Majtræ",0,0
"Holbæk","Spang",0,0
"Holbæk","Luftfartøj",0,0
"Holbæk","Søfort",0,0
"Holbæk","Tovværk",0,0
"Holbæk","Gartneri",0,0
"Holbæk","Flådebase/-havn",0,0
"Holbæk","Militærdepot",0,0
"Holbæk","Fontæne",0,0
"Holbæk","Rørledning",0,0
"Holbæk","Stenhuggeri",0,0
"Holbæk","Pinsebod",0,0
"Holbæk","Stademærke",0,0
"Holbæk","Jagthytte",0,0
"Holbæk","Brunkulsleje",0,0
"Holbæk","Gangareal",0,0
"Holbæk","Vandpumpe",0,0
"Holbæk","Missionshus",0,0
"Holbæk","Naturgas",0,0
"Holbæk","Replica",0,0
"Holbæk","Kommandoanlæg",0,0
"Holbæk","Bådplads i vandkant/Kås",0,0
"Holbæk","Korntørreovn",0,0
"Holbæk","Sejlløb",0,0
"Holbæk","Dige (udskiftning)",0,0
"Holbæk","Korntørreanlæg",0,0
"Holbæk","Badehus",0,0
"Holbæk","Arbejderbolig",0,0
"Holbæk","Flyvestation",0,0
"Holbæk","Kag",0,0
"Holbæk","Papir",0,0
"Holbæk","Domhus",0,0
"Holbæk","Administrationsbygning",0,0
"Holbæk","Tankanlæg",0,0
"Holbæk","El-anlæg",0,0
"Holbæk","Nødanlæg",0,0
"Holbæk","Sportsanlæg",0,0
"Kalundborg","Affaldsgrube",220,74.1400854040575
"Kalundborg","Anker",1,39.876035727593
"Kalundborg","Bådhus",1,479.446932524864
"Kalundborg","Bageovn",1,52.4085396250269
"Kalundborg","Baunehøj",3,31.3205597117492
"Kalundborg","Bautasten",17,171.988955955994
"Kalundborg","Befæstning",7,18.6116169575926
"Kalundborg","Begravelse, uspec undergruppe",2,4.78218756053609
"Kalundborg","Begravelsesplads",2,20.3826831026631
"Kalundborg","Beskyttelsesanlæg",2,46.7118636842898
"Kalundborg","Bom",1,1179.9503254986
"Kalundborg","Borg/Voldsted",7,27.8771956072211
"Kalundborg","Bosættelse, uspec undergruppe",125,37.9634784180517
"Kalundborg","Brandgrav (uspecificeret type)",230,108.059251315679
"Kalundborg","Brandgrav i stenkiste",10,109.867515502991
"Kalundborg","Brandgrav i trækiste",3,125.125737997399
"Kalundborg","Brandplet",2,10.9016294460845
"Kalundborg","Bro",5,26.778977465643
"Kalundborg","Brolægning",3,19.2067779425924
"Kalundborg","Brønd",17,28.3299187560639
"Kalundborg","Bygning",25,35.1535753264394
"Kalundborg","Depotfund",53,185.211094895348
"Kalundborg","Dige (kirkegård)",1,46.8962461910726
"Kalundborg","Dige (uspecificeret)",2,109.543557576099
"Kalundborg","Diverse anlæg og genstande, uspec undergruppe",16,18.1318967268928
"Kalundborg","Dræn",1,136.19563555422
"Kalundborg","Dyreben",21,131.335128585549
"Kalundborg","Dyregrav",1,241.120764435811
"Kalundborg","Dyrkningsspor",2,15.0300566719649
"Kalundborg","Dysse",64,188.280521327996
"Kalundborg","Dysse eller jættestue",368,210.403416429427
"Kalundborg","Enkeltfund",4284,277.498887256736
"Kalundborg","Fiskegård",9,781.151433252068
"Kalundborg","Fiskeplads",2,196.41199949525
"Kalundborg","Flinthuggeplads",3,190.227591453234
"Kalundborg","Fyldskifte (uspecificeret)",1,9.32900068805404
